URL,Title,Image-source,Sub-title
content/fighting-for-my-life-while-recording-when-i-get-home.html,“Fighting for my life” while recording when I get home,files/12Punkt/6 MAGAZINE/Music/04032021SolangeKnowles.jpg,"Solange Knowles marked the two-year-anniversary of the release of her 2019 album, When I Get Home, by sharing new, exclusive content on the Criterion Channel and Blackplanet, and speaking candidly about the struggles she's faced with her health."
content/prime-time-special-bombshell-after-bombshell-about-life-inside-the-royal-family.html,Prime time special: Bombshell after bombshell about life inside the royal family,files/12Punkt/6 MAGAZINE/Royals/04032021MeghanHarry.jpg,"By the time the sun rises in the UK on Monday, the public will have a new perspective from Harry and Meghan, the former senior royals, on the machinations of the palace. This week has already seen a frenzy of stories citing unnamed sources and royal commentators but the Palace has adhered to its usual protocol of silence in the face of the speculative reporting surrounding the broadcast. It did, however, announce Wednesday it would investigate allegations that Meghan bullied members of staff, claims made anonymously in a British newspaper that the Sussexes' spokesperson dismissed as ""a calculated smear campaign."""
content/lady-gaga-dominates-during-unusual-pandemic-broadcast.html,Lady Gaga dominates during unusual pandemic broadcast,files/12Punkt/6 MAGAZINE/Music/202008LadyGaga.jpg,"Lady Gaga dominated an unusual year for the MTV Video Music awards, winning five awards in a strange and disconcerting evening."
content/prosecutors-investigating-whether-ukrainians-meddled-in-2020-election.html,Prosecutors investigating whether Ukrainians meddled in 2020 election,files/12Punkt/1 NEWSROOM/America/RudyGiuliani/27052021RudyGiuliani2.jpg,"Federal prosecutors in Brooklyn have been investigating whether several Ukrainian officials helped orchestrate a wide-ranging plan to meddle in the 2020 presidential campaign, including using Rudolph W. Giuliani to spread their misleading claims about President Biden and tilt the election in Donald J. Trump’s favor, according to people with knowledge of the matter. The criminal investigation, which began during the final months of the Trump administration and has not been previously reported, underscores the federal government’s increasingly aggressive approach toward rooting out foreign interference in American electoral politics. Much of that effort is focused on Russian intelligence, which has suspected ties to at least one of the Ukrainians now under investigation."
content/jack-palladino-on-life-support-after-attempted-robbery-in-front-of-his-home.html,Jack Palladino on life support after attempted robbery in front of his home,files/12Punkt/6 MAGAZINE/Boulevard/30012021JackPalladino.jpg,"The 70-year-old investigator, who had clients from Hollywood stars to Black Panthers to whistle-blowers over the decades, had just stepped outside his Page Street home Thursday shortly before 5 p.m. when a car pulled up, a man jumped out and tried to steal his expensive camera, police and witnesses said."
content/artemi-panarin-takes-leave-from-rangers-denies-russia-altercation-report.html,"Artemi Panarin takes leave from Rangers, denies Russia altercation report",files/12Punkt/8 SPORT/Hockey/23022021PanarinRangers.jpg,"Artemi Panarin is taking a leave of absence from the New York Rangers in response to a story being reported in Russia alleging he had a physical altercation with an 18-year-old woman in Riga, Latvia, in 2011."
content/saudi-accused-of-threat-to-khashoggi-un-investigator-is-human-rights-chief.html,Saudi accused of threat to Khashoggi UN investigator is human rights chief,files/12Punkt/1 NEWSROOM/MiddleEast/25032021AwwadAlAwwad.jpg,"The Saudi official who is alleged to have twice issued threats against the independent UN investigator Agnès Callamard is the head of the kingdom’s human rights commission, and formerly served as an aide to the crown prince, Mohammed bin Salman. Awwad al-Awwad is alleged by a person familiar with the matter to have twice threatened to “take care of” Callamard at a January 2020 meeting with senior human rights officials in Geneva."
content/us-imposes-sanctions-on-top-international-criminal-court-officials.html,US imposes sanctions on top international criminal court officials,files/12Punkt/1 NEWSROOM/America/Legal/202009Fatou03.jpg,"The US has imposed sanctions on the chief prosecutor of the international criminal court, Fatou Bensouda, in the latest of a series of unilateral and radical foreign policy moves."
content/trump-job-approval-dips-as-coronavirus-fears-rise.html,Trump job approval dips as coronavirus fears rise,files/12Punkt/1 NEWSROOM/America/DonaldTrump/202007DonaldTrmpPoll.jpg,"Disapproval of the job Donald Trump is doing as president is continuing to rise, with nearly 6 in 10 voters giving the president negative marks amid a new coronavirus surge throughout parts of the country, according to a new poll."
content/three-men-charged-with-federal-hate-crimes.html,Three men charged with federal hate crimes,files/12Punkt/1 NEWSROOM/America/AhmaudArbery/28042021AhmaudGregoryMcMichael.jpg,"The US justice department has indicted three men on federal hate crime charges in the killing of Ahmaud Arbery in Georgia. Arbery, a 25-year-old Black man, was jogging when he was shot and killed in Brunswick on 23 February last year. Arbery’s family characterized his death as a modern-day lynching."
content/new-jersey-bedminster-stripped-of-2022-us-pga.html,New Jersey: Bedminster stripped of 2022 US PGA,files/12Punkt/1 NEWSROOM/America/DonaldTrump/11012021TrupGolf.jpg,The R&A has appeared to rule out Turnberry hosting the Open golf championship while it remains in the hands of Donald Trump - with its chief executive warning that they will not return to the Scottish course until they are “convinced that the focus will be on the championship”.
content/joe-biden-rebukes-turkey-after-it-quits-accord-protecting-women.html,Joe Biden rebukes Turkey after it quits accord protecting women,files/12Punkt/1 NEWSROOM/Turkey/21032021Turkey.jpg,"Joe Biden has joined European leaders in condemning Turkey’s withdrawal from a landmark international accord designed to protect women from violence. Turkish president Recep Tayyip Erdoğan issued a decree early on Saturday annulling Turkey’s ratification of the Istanbul convention, a landmark European treaty protecting women from violence that it was the first country to sign 10 years ago and that bears the name of its largest city. The convention requires governments to adopt legislation prosecuting domestic violence and similar abuse as well as marital rape and female genital mutilation."
content/piers-morgan-storms-off-set-of-good-morning-britain-in-meghan-row.html,Piers Morgan storms off set of Good Morning Britain in Meghan row,files/12Punkt/3 BUSINESS/Media/ITV/09032021PiersMorgan.jpg,"Piers Morgan has decided to leave Good Morning Britain after a row over remarks he made about the Duchess of Sussex’s mental health. ITV said it had accepted the presenter’s decision to leave the breakfast show, saying in a statement: “Following discussions with ITV, Piers Morgan has decided now is the time to leave Good Morning Britain. ITV has accepted this decision and has nothing further to add.” Ofcom has launched an investigation into Morgan’s comments, after receiving more than 41,000 complaints."
content/five-eyes-alliance-could-expand-in-scope-to-counteract-china.html,Five Eyes alliance could expand in scope to counteract China,"Not Found, OR Cannot be extracted using crawler","The Five Eyes intelligence alliance could be expanded to include Japan and broadened into a strategic economic relationship that pools key strategic reserves such as critical minerals and medical supplies, according to centre-right MPs working internationally to decouple the west from China."
content/tom-brady-tampa-bay-buccaneers-win-31-9-over-chiefs.html,"Tom Brady, Tampa Bay Buccaneers win 31-9 over Chiefs",files/12Punkt/8 SPORT/NFL/07022021SuperBowl.jpg,"Tom Brady won his seventh Super Bowl, 31-9, on Sunday night as he powered the Tampa Bay Buccaneers past the reigning champion Kansas City Chiefs in a game staged in the shadow of a deadly pandemic and a nation roiled by political and racial division."
content/covid-vaccine-falsehoods-still-thriving-on-facebook-and-instagram.html,Covid vaccine falsehoods still thriving on Facebook and Instagram,files/12Punkt/7 24PLUS/Health/CoronaCOVID/20210106Vaccine.jpg,"Under pressure to contain an avalanche of falsehoods, Facebook announced on 3 December that it would ban debunked claims about the safety and efficacy of vaccines now being distributed worldwide. The company said it removed more than 12m pieces of content from Facebook and Instagram between March and October, and that it worked with factcheckers to place labels on 167 million more pieces of content over the same period."
